Player,MP,FG,FGA,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,Pos,height in inches,weight,3Pper min,FTper min,TRBper min,ASTper min,STLper min,BLKper min,TOVper min,PTSper min,3P per min,FT per min,TRB per min,AST per min,STL per min,BLK per min,TOV per min,PTS per min,FG%,3P%,FT%
Mark Hendrickson,1579.0,139.0,330.0,3.0,18.0,113.0,141.0,329.0,69.0,52.0,16.0,66.0,394.0,PF,81,220.0,0.0018999366687777073,0.07156428119062698,0.2083597213426219,0.04369854338188727,0.032932235592146926,0.01013299556681444,0.04179860671310956,0.24952501583280556,0.0018999366687777073,0.07156428119062698,0.2083597213426219,0.04369854338188727,0.032932235592146926,0.01013299556681444,0.04179860671310956,0.24952501583280556,0.4212121212121212,0.16666666666666666,0.8014184397163121
Mark Jackson,44763.0,5326.0,11993.0,870.0,2598.0,2410.0,3124.0,5663.0,11930.0,1789.0,136.0,3604.0,13932.0,PG,73,180.0,0.019435694658534952,0.0538391081920336,0.12651073431182003,0.26651475549002523,0.03996604338404486,0.003038223532828452,0.08051292361995398,0.3112391930835735,0.019435694658534952,0.0538391081920336,0.12651073431182003,0.26651475549002523,0.03996604338404486,0.003038223532828452,0.08051292361995398,0.3112391930835735,0.4440923872258818,0.3348729792147806,0.7714468629961587
Mark Jones,132.0,12.0,37.0,0.0,5.0,6.0,12.0,15.0,11.0,5.0,2.0,5.0,30.0,SF,73,175.0,0.0,0.045454545454545456,0.11363636363636363,0.08333333333333333,0.03787878787878788,0.015151515151515152,0.03787878787878788,0.22727272727272727,0.0,0.045454545454545456,0.11363636363636363,0.08333333333333333,0.03787878787878788,0.015151515151515152,0.03787878787878788,0.22727272727272727,0.32432432432432434,0.0,0.5
Mark Jones,132.0,12.0,37.0,0.0,5.0,6.0,12.0,15.0,11.0,5.0,2.0,5.0,30.0,SF,78,215.0,0.0,0.045454545454545456,0.11363636363636363,0.08333333333333333,0.03787878787878788,0.015151515151515152,0.03787878787878788,0.22727272727272727,0.0,0.045454545454545456,0.11363636363636363,0.08333333333333333,0.03787878787878788,0.015151515151515152,0.03787878787878788,0.22727272727272727,0.32432432432432434,0.0,0.5
Mark Landsberger,5931.0,868.0,1775.0,0.0,3.0,354.0,676.0,2251.0,173.0,109.0,64.0,355.0,2090.0,PF,80,215.0,0.0,0.05968639352554375,0.3795312763446299,0.02916877423705952,0.018378013825661777,0.01079076041139774,0.059854999156971844,0.3523857696847075,0.0,0.05968639352554375,0.3795312763446299,0.02916877423705952,0.018378013825661777,0.01079076041139774,0.059854999156971844,0.3523857696847075,0.48901408450704226,0.0,0.5236686390532544
Mark Macon,5514.0,763.0,1990.0,36.0,136.0,286.0,392.0,508.0,479.0,388.0,21.0,363.0,1848.0,SG,77,185.0,0.006528835690968444,0.05186797243380486,0.0921291258614436,0.08686978599927457,0.07036634022488211,0.003808487486398259,0.06583242655059848,0.33514689880304677,0.006528835690968444,0.05186797243380486,0.0921291258614436,0.08686978599927457,0.07036634022488211,0.003808487486398259,0.06583242655059848,0.33514689880304677,0.38341708542713565,0.2647058823529412,0.7295918367346939
Mark Madsen,5335.0,381.0,834.0,1.0,16.0,212.0,402.0,1157.0,181.0,116.0,102.0,206.0,975.0,C,81,240.0,0.00018744142455482662,0.039737582005623245,0.2168697282099344,0.03392689784442362,0.021743205248359886,0.019119025304592314,0.03861293345829428,0.18275538894095594,0.00018744142455482662,0.039737582005623245,0.2168697282099344,0.03392689784442362,0.021743205248359886,0.019119025304592314,0.03861293345829428,0.18275538894095594,0.4568345323741007,0.0625,0.527363184079602
Mark Olberding,16030.0,2031.0,4121.0,5.0,41.0,1824.0,2241.0,3252.0,1729.0,416.0,162.0,1228.0,5891.0,PF,80,225.0,0.00031191515907673113,0.11378665003119151,0.20286961946350593,0.10786026200873362,0.02595134123518403,0.010106051154086089,0.07660636306924516,0.3674984404242046,0.00031191515907673113,0.11378665003119151,0.20286961946350593,0.10786026200873362,0.02595134123518403,0.010106051154086089,0.07660636306924516,0.3674984404242046,0.49284154331472946,0.12195121951219512,0.8139223560910308
Mark Pope,1634.0,116.0,289.0,10.0,56.0,43.0,75.0,261.0,63.0,32.0,45.0,47.0,285.0,PF,82,235.0,0.006119951040391677,0.02631578947368421,0.15973072215422277,0.038555691554467565,0.019583843329253364,0.027539779681762546,0.02876376988984088,0.1744186046511628,0.006119951040391677,0.02631578947368421,0.15973072215422277,0.038555691554467565,0.019583843329253364,0.027539779681762546,0.02876376988984088,0.1744186046511628,0.4013840830449827,0.17857142857142858,0.5733333333333334
Mark Price,21560.0,3939.0,8345.0,976.0,2428.0,2135.0,2362.0,1848.0,4863.0,860.0,76.0,1790.0,10989.0,PG,72,170.0,0.04526901669758813,0.09902597402597403,0.08571428571428572,0.225556586270872,0.039888682745825604,0.0035250463821892395,0.08302411873840446,0.5096938775510204,0.04526901669758813,0.09902597402597403,0.08571428571428572,0.225556586270872,0.039888682745825604,0.0035250463821892395,0.08302411873840446,0.5096938775510204,0.4720191731575794,0.40197693574958815,0.9038950042337003
Mark Radford,808.0,138.0,272.0,6.0,21.0,65.0,142.0,76.0,161.0,50.0,6.0,116.0,347.0,SG,76,190.0,0.007425742574257425,0.08044554455445545,0.09405940594059406,0.19925742574257427,0.06188118811881188,0.007425742574257425,0.14356435643564355,0.42945544554455445,0.007425742574257425,0.08044554455445545,0.09405940594059406,0.19925742574257427,0.06188118811881188,0.007425742574257425,0.14356435643564355,0.42945544554455445,0.5073529411764706,0.2857142857142857,0.45774647887323944
Mark Randall,1572.0,236.0,518.0,10.0,63.0,118.0,166.0,286.0,100.0,40.0,13.0,95.0,600.0,PF,80,235.0,0.006361323155216285,0.07506361323155217,0.18193384223918574,0.06361323155216285,0.02544529262086514,0.00826972010178117,0.060432569974554706,0.3816793893129771,0.006361323155216285,0.07506361323155217,0.18193384223918574,0.06361323155216285,0.02544529262086514,0.00826972010178117,0.060432569974554706,0.3816793893129771,0.4555984555984556,0.15873015873015872,0.7108433734939759
Mark Strickland,4134.0,642.0,1344.0,3.0,11.0,246.0,371.0,932.0,126.0,95.0,132.0,197.0,1533.0,SF,81,210.0,0.000725689404934688,0.059506531204644414,0.2254475084663764,0.030478955007256895,0.022980164489598453,0.03193033381712627,0.04765360425737784,0.37082728592162556,0.000725689404934688,0.059506531204644414,0.2254475084663764,0.030478955007256895,0.022980164489598453,0.03193033381712627,0.04765360425737784,0.37082728592162556,0.47767857142857145,0.2727272727272727,0.6630727762803235
Mark Wade,126.0,3.0,20.0,0.0,2.0,2.0,4.0,15.0,36.0,7.0,1.0,13.0,8.0,PG,71,160.0,0.0,0.015873015873015872,0.11904761904761904,0.2857142857142857,0.05555555555555555,0.007936507936507936,0.10317460317460317,0.06349206349206349,0.0,0.015873015873015872,0.11904761904761904,0.2857142857142857,0.05555555555555555,0.007936507936507936,0.10317460317460317,0.06349206349206349,0.15,0.0,0.5
Mark West,23199.0,2950.0,5123.0,0.0,6.0,1416.0,2489.0,6121.0,517.0,386.0,1599.0,1440.0,7316.0,C,82,230.0,0.0,0.06103711366869262,0.2638475796370533,0.022285443338074917,0.016638648217595586,0.0689253847148584,0.06207164101900944,0.31535842062157854,0.0,0.06103711366869262,0.2638475796370533,0.022285443338074917,0.016638648217595586,0.0689253847148584,0.06207164101900944,0.31535842062157854,0.5758344719890689,0.0,0.568903173965448
Markel Brown,1763.0,203.0,532.0,55.0,185.0,118.0,151.0,229.0,130.0,69.0,27.0,81.0,579.0,SG,75,190.0,0.03119682359614294,0.06693136698808849,0.1298922291548497,0.0737379466817924,0.039137833238797506,0.015314804310833806,0.04594441293250142,0.3284174702212138,0.03119682359614294,0.06693136698808849,0.1298922291548497,0.0737379466817924,0.039137833238797506,0.015314804310833806,0.04594441293250142,0.3284174702212138,0.3815789473684211,0.2972972972972973,0.7814569536423841
Markieff Morris,13430.0,2379.0,5359.0,344.0,1051.0,1001.0,1301.0,2862.0,883.0,485.0,306.0,890.0,6103.0,PF,82,245.0,0.025614296351451973,0.07453462397617275,0.21310498883097542,0.06574832464631422,0.03611317944899479,0.02278481012658228,0.06626954579300075,0.4544303797468354,0.025614296351451973,0.07453462397617275,0.21310498883097542,0.06574832464631422,0.03611317944899479,0.02278481012658228,0.06626954579300075,0.4544303797468354,0.4439261056167195,0.3273073263558516,0.7694081475787855
Marko Jaric,11246.0,1190.0,2944.0,289.0,840.0,524.0,718.0,1200.0,1600.0,583.0,128.0,708.0,3193.0,SG,79,198.0,0.02569802596478748,0.04659434465587765,0.10670460608216255,0.14227280810955006,0.051840654454917305,0.011381824648764005,0.0629557175884759,0.28392317268362083,0.02569802596478748,0.04659434465587765,0.10670460608216255,0.14227280810955006,0.051840654454917305,0.011381824648764005,0.0629557175884759,0.28392317268362083,0.40421195652173914,0.34404761904761905,0.7298050139275766
Marko Milic,216.0,47.0,84.0,3.0,7.0,11.0,17.0,30.0,14.0,13.0,1.0,27.0,108.0,SG,78,235.0,0.013888888888888888,0.05092592592592592,0.1388888888888889,0.06481481481481481,0.06018518518518518,0.004629629629629629,0.125,0.5,0.013888888888888888,0.05092592592592592,0.1388888888888889,0.06481481481481481,0.06018518518518518,0.004629629629629629,0.125,0.5,0.5595238095238095,0.42857142857142855,0.6470588235294118
Marlon Garnett,205.0,15.0,51.0,6.0,23.0,15.0,20.0,21.0,18.0,5.0,1.0,12.0,51.0,PG,74,186.0,0.02926829268292683,0.07317073170731707,0.1024390243902439,0.08780487804878048,0.024390243902439025,0.004878048780487805,0.05853658536585366,0.24878048780487805,0.02926829268292683,0.07317073170731707,0.1024390243902439,0.08780487804878048,0.024390243902439025,0.004878048780487805,0.05853658536585366,0.24878048780487805,0.29411764705882354,0.2608695652173913,0.75
Marlon Maxey,1146.0,182.0,336.0,0.0,3.0,115.0,168.0,363.0,22.0,27.0,51.0,78.0,479.0,PF,80,250.0,0.0,0.10034904013961606,0.31675392670157065,0.019197207678883072,0.02356020942408377,0.04450261780104712,0.06806282722513089,0.4179755671902269,0.0,0.10034904013961606,0.31675392670157065,0.019197207678883072,0.02356020942408377,0.04450261780104712,0.06806282722513089,0.4179755671902269,0.5416666666666666,0.0,0.6845238095238095
Marlon Redmond,298.0,59.0,138.0,0.0,9.0,24.0,34.0,52.0,19.0,4.0,9.0,19.0,142.0,SG,78,188.0,0.0,0.08053691275167785,0.174496644295302,0.06375838926174497,0.013422818791946308,0.030201342281879196,0.06375838926174497,0.47651006711409394,0.0,0.08053691275167785,0.174496644295302,0.06375838926174497,0.013422818791946308,0.030201342281879196,0.06375838926174497,0.47651006711409394,0.427536231884058,0.0,0.7058823529411765
Marques Johnson,18150.0,4285.0,8370.0,14.0,92.0,1779.0,2419.0,3384.0,2078.0,680.0,333.0,1282.0,10363.0,SF,79,218.0,0.0007713498622589532,0.09801652892561984,0.18644628099173555,0.11449035812672176,0.03746556473829201,0.018347107438016527,0.07063360881542699,0.5709641873278237,0.0007713498622589532,0.09801652892561984,0.18644628099173555,0.11449035812672176,0.03746556473829201,0.018347107438016527,0.07063360881542699,0.5709641873278237,0.51194743130227,0.15217391304347827,0.7354278627532038
Marquese Chriss,1743.0,284.0,632.0,72.0,224.0,113.0,181.0,348.0,60.0,67.0,70.0,108.0,753.0,PF,82,233.0,0.04130808950086059,0.06483075157773953,0.19965576592082615,0.03442340791738382,0.03843947217441193,0.040160642570281124,0.06196213425129088,0.43201376936316693,0.04130808950086059,0.06483075157773953,0.19965576592082615,0.03442340791738382,0.03843947217441193,0.040160642570281124,0.06196213425129088,0.43201376936316693,0.44936708860759494,0.32142857142857145,0.6243093922651933
Marquis Daniels,11707.0,1772.0,3933.0,103.0,439.0,672.0,932.0,1552.0,966.0,509.0,137.0,644.0,4319.0,SG,78,200.0,0.008798154950029898,0.05740155462543777,0.1325702571111301,0.0825147347740668,0.043478260869565216,0.011702400273340737,0.0550098231827112,0.368924575040574,0.008798154950029898,0.05740155462543777,0.1325702571111301,0.0825147347740668,0.043478260869565216,0.011702400273340737,0.0550098231827112,0.368924575040574,0.45054665649631326,0.23462414578587698,0.721030042918455
Marquis Teague,1278.0,119.0,351.0,14.0,59.0,61.0,86.0,124.0,179.0,29.0,17.0,113.0,313.0,SG,74,189.0,0.010954616588419406,0.04773082942097027,0.09702660406885759,0.14006259780907668,0.02269170579029734,0.013302034428794992,0.08841940532081377,0.24491392801251957,0.010954616588419406,0.04773082942097027,0.09702660406885759,0.14006259780907668,0.02269170579029734,0.013302034428794992,0.08841940532081377,0.24491392801251957,0.33903133903133903,0.23728813559322035,0.7093023255813954
Marreese Speights,11265.0,2303.0,4985.0,149.0,428.0,1093.0,1372.0,3128.0,469.0,205.0,387.0,654.0,5848.0,C,82,255.0,0.013226808699511762,0.09702618730581447,0.27767421216156235,0.041633377718597424,0.018197958277851752,0.034354194407456726,0.058055925432756325,0.5191300488237905,0.013226808699511762,0.09702618730581447,0.27767421216156235,0.041633377718597424,0.018197958277851752,0.034354194407456726,0.058055925432756325,0.5191300488237905,0.46198595787362084,0.34813084112149534,0.7966472303206997
Martell Webster,13914.0,1696.0,4062.0,790.0,2067.0,874.0,1105.0,1811.0,588.0,299.0,160.0,536.0,5056.0,SF,79,230.0,0.056777346557424176,0.06281443150783383,0.13015667672847492,0.04225959465286762,0.02148914762110105,0.011499209429351733,0.0385223515883283,0.36337501796751476,0.056777346557424176,0.06281443150783383,0.13015667672847492,0.04225959465286762,0.02148914762110105,0.011499209429351733,0.0385223515883283,0.36337501796751476,0.4175283111767602,0.382196419932269,0.7909502262443439
Martin Lewis,239.0,35.0,74.0,3.0,10.0,16.0,27.0,35.0,7.0,9.0,5.0,15.0,89.0,SF,77,210.0,0.012552301255230125,0.06694560669456066,0.14644351464435146,0.029288702928870293,0.03765690376569038,0.02092050209205021,0.06276150627615062,0.3723849372384937,0.012552301255230125,0.06694560669456066,0.14644351464435146,0.029288702928870293,0.03765690376569038,0.02092050209205021,0.06276150627615062,0.3723849372384937,0.47297297297297297,0.3,0.5925925925925926
Martin Muursepp,1299.0,191.0,453.0,24.0,86.0,139.0,207.0,248.0,70.0,53.0,36.0,65.0,545.0,PF,81,235.0,0.018475750577367205,0.10700538876058506,0.19091608929946113,0.05388760585065435,0.04080061585835258,0.02771362586605081,0.05003849114703618,0.4195535026943803,0.018475750577367205,0.10700538876058506,0.19091608929946113,0.05388760585065435,0.04080061585835258,0.02771362586605081,0.05003849114703618,0.4195535026943803,0.4216335540838852,0.27906976744186046,0.6714975845410628
Marty Byrnes,2990.0,398.0,875.0,15.0,46.0,204.0,267.0,395.0,305.0,75.0,24.0,156.0,1015.0,SF,79,215.0,0.005016722408026756,0.06822742474916388,0.13210702341137123,0.1020066889632107,0.02508361204013378,0.008026755852842809,0.05217391304347826,0.3394648829431438,0.005016722408026756,0.06822742474916388,0.13210702341137123,0.1020066889632107,0.02508361204013378,0.008026755852842809,0.05217391304347826,0.3394648829431438,0.45485714285714285,0.32608695652173914,0.7640449438202247
Marty Conlon,6895.0,1062.0,2107.0,15.0,77.0,548.0,740.0,1449.0,412.0,157.0,81.0,446.0,2687.0,C,82,224.0,0.002175489485134155,0.0794778825235678,0.2101522842639594,0.05975344452501813,0.022770123277737492,0.011747643219724439,0.06468455402465555,0.3897026831036983,0.002175489485134155,0.0794778825235678,0.2101522842639594,0.05975344452501813,0.022770123277737492,0.011747643219724439,0.06468455402465555,0.3897026831036983,0.5040341718082582,0.19480519480519481,0.7405405405405405
Marvin Webster,6753.0,686.0,1414.0,2.0,6.0,402.0,654.0,1870.0,285.0,124.0,437.0,408.0,1776.0,C,85,225.0,0.0002961646675551607,0.05952909817858729,0.2769139641640752,0.0422034651266104,0.01836220938841996,0.06471197986080261,0.060417592181252776,0.26299422478898266,0.0002961646675551607,0.05952909817858729,0.2769139641640752,0.0422034651266104,0.01836220938841996,0.06471197986080261,0.060417592181252776,0.26299422478898266,0.48514851485148514,0.3333333333333333,0.6146788990825688
Marvin Williams,24891.0,3276.0,7390.0,724.0,2051.0,1846.0,2288.0,4584.0,1125.0,661.0,448.0,875.0,9122.0,PF,81,237.0,0.029086818528785505,0.07416335221566028,0.18416295046402315,0.04519705917801615,0.0265557832148166,0.017998473343778874,0.03515326824956812,0.36647784339721184,0.029086818528785505,0.07416335221566028,0.18416295046402315,0.04519705917801615,0.0265557832148166,0.017998473343778874,0.03515326824956812,0.36647784339721184,0.4433017591339648,0.3529985372988786,0.8068181818181818
Mason Plumlee,9398.0,1414.0,2554.0,0.0,22.0,842.0,1447.0,2660.0,928.0,320.0,387.0,607.0,3670.0,C,83,245.0,0.0,0.08959353053841243,0.2830389444562673,0.09874441370504362,0.034049797829325386,0.04117897424984039,0.0645882102575016,0.39050861885507554,0.0,0.08959353053841243,0.2830389444562673,0.09874441370504362,0.034049797829325386,0.04117897424984039,0.0645882102575016,0.39050861885507554,0.5536413469068129,0.0,0.5818935729094679
Mateen Cleaves,1863.0,233.0,599.0,12.0,45.0,131.0,180.0,175.0,310.0,67.0,5.0,201.0,609.0,PG,74,205.0,0.00644122383252818,0.0703166935050993,0.0939345142243693,0.16639828234031132,0.035963499731615674,0.0026838432635534087,0.10789049919484701,0.32689210950080516,0.00644122383252818,0.0703166935050993,0.0939345142243693,0.16639828234031132,0.035963499731615674,0.0026838432635534087,0.10789049919484701,0.32689210950080516,0.38898163606010017,0.26666666666666666,0.7277777777777777
Matt Barnes,24375.0,3043.0,7001.0,1072.0,3209.0,1133.0,1520.0,4792.0,1912.0,782.0,477.0,1309.0,8291.0,SF,79,226.0,0.04397948717948718,0.04648205128205128,0.19659487179487178,0.07844102564102565,0.032082051282051285,0.01956923076923077,0.053702564102564104,0.34014358974358977,0.04397948717948718,0.04648205128205128,0.19659487179487178,0.07844102564102565,0.032082051282051285,0.01956923076923077,0.053702564102564104,0.34014358974358977,0.4346521925439223,0.33406045497039577,0.7453947368421052
Matt Bonner,13356.0,1749.0,3768.0,797.0,1923.0,337.0,432.0,2371.0,552.0,285.0,213.0,299.0,4632.0,PF,82,235.0,0.059673554956573824,0.025232105420784665,0.17752321054207848,0.04132973944294699,0.02133872416891285,0.015947888589398024,0.022386942198262955,0.3468104222821204,0.059673554956573824,0.025232105420784665,0.17752321054207848,0.04132973944294699,0.02133872416891285,0.015947888589398024,0.022386942198262955,0.3468104222821204,0.464171974522293,0.41445657826313054,0.7800925925925926
Matt Bullard,8884.0,1215.0,2907.0,599.0,1561.0,241.0,314.0,1223.0,535.0,186.0,119.0,319.0,3270.0,PF,82,215.0,0.06742458352093651,0.027127420081044573,0.13766321476812246,0.06022062134173796,0.020936515083295814,0.013394867176947321,0.03590724898694282,0.3680774425934264,0.06742458352093651,0.027127420081044573,0.13766321476812246,0.06022062134173796,0.020936515083295814,0.013394867176947321,0.03590724898694282,0.3680774425934264,0.4179566563467492,0.3837283792440743,0.767515923566879
